id,emotion1,emotion2,emotion3,emotion4,emotion5,emotion6
11093,0.9764842391,0.0082245954,0.0009586473,0.0121206153,0.0015234409,0.0006885199
11094,0.296838522,0.0477353707,0.0045140758,0.6465024352,0.0030981742,0.0013113116
11095,0.0396010764,0.6513215303,0.2314625382,0.0738081187,0.0018217466,0.0019849297
11096,0.2077440768,0.015969397,0.0026524161,0.765086025,0.0076356365,0.0009124526
11097,0.3874484948,0.0159757021,0.0012851347,0.5886610374,0.0055715553,0.0010580379
11098,0.0624478273,0.0338455029,0.001869497,0.8922777176,0.0082791075,0.0012802983
11099,0.0067402907,0.9798469543,0.0042268373,0.0079875048,0.0004771107,0.0007211167
11100,0.0005407127,0.9969563484,0.0018044964,0.0003353406,0.000131868,0.0002312016
11101,0.0391032492,0.4646104674,0.0039916132,0.4729769157,0.0172585519,0.002059176
11102,0.0063387523,0.0185795929,0.0089874519,0.9635519385,0.0019265532,0.0006158351
11103,0.0777399167,0.4320410118,0.0169130526,0.4546930864,0.0166572812,0.001955623
11104,0.0156271695,0.0222386322,0.0026545323,0.9135445356,0.0446922649,0.0012428825
11105,0.0026869733,0.9791987836,0.0083198649,0.0083392456,0.0007098648,0.0007452798
11106,0.9986977577,0.0002282373,0.0004429809,0.0002761087,0.0002351386,0.0001198081
11107,0.9929181635,0.0014570529,0.000347401,0.002022916,0.0030814171,0.0001730952
11108,0.0508785152,0.3912536284,0.033881686,0.5184158366,0.0043877374,0.0011825977
11109,0.0391009152,0.0289129913,0.0074620638,0.8838480711,0.0381339453,0.0025420368
11110,0.0297703715,0.3330667391,0.0074455945,0.6205417961,0.0072939491,0.0018815229
11111,0.4874975602,0.112843086,0.3770173753,0.0200690092,0.0017553699,0.0008175895
11112,0.0085781841,0.0232999846,0.0295464545,0.9332262278,0.0039777318,0.0013715148
11113,0.0082468837,0.0191548588,0.0018268136,0.9547599852,0.0150110261,0.0010004914
11114,0.9977989793,0.0008388486,0.0002219658,0.0007024739,0.0002672758,0.0001704541
11115,0.9978724718,0.000803014,0.0002169121,0.0006770461,0.0002676038,0.0001629028
11116,0.0093169458,0.0720808032,0.0013049534,0.2570782843,0.6440369338,0.0161820897
11117,0.0502745993,0.3255412281,0.0192601793,0.5445916057,0.0582895204,0.0020428302
11118,0.0008421701,0.0006360523,0.0001920953,0.0033357763,0.9945994616,0.0003944329
11119,0.4914073646,0.0115498966,0.1198849976,0.0922955126,0.2696895003,0.0151727721
11120,0.4459726349,0.0205054423,0.0020177562,0.5140636843,0.0161864652,0.0012540513
11121,0.9841533899,0.002510751,0.0004973625,0.011827793,0.000678142,0.0003326215
11122,0.0062768941,0.7814782262,0.0028494272,0.2012361965,0.0070370066,0.0011222247
11123,0.0095035079,0.5149832424,0.0021302958,0.4676981503,0.0048801326,0.0008045342
11124,0.0408136869,0.4265320599,0.0085672055,0.4637806416,0.0564352541,0.0038711259
11125,0.2551034456,0.4083568826,0.0360487237,0.279366143,0.019272964,0.0018518463
11126,0.2461024933,0.0271243174,0.0027614462,0.7097625434,0.0131993536,0.0010498765
11127,0.002913998,0.9855973125,0.0048945793,0.0038848021,0.0011827399,0.0015264567
11128,0.9563743472,0.0260414146,0.0017318592,0.011555912,0.0037725638,0.0005238872
11129,0.9988417029,0.0003582521,0.0002086606,0.0001762484,0.0002464163,0.0001688152
11130,0.8955193162,0.0401477925,0.0171401557,0.0438221507,0.002542574,0.0008279542
11131,0.0091681199,0.5165209323,0.0028454954,0.4352023005,0.0336869918,0.0025760955
11132,0.0276127588,0.0040482525,0.0010244052,0.933853507,0.0323609039,0.0011002239
11133,0.9968326688,0.0014486887,0.0003048159,0.0009579294,0.0002967133,0.0001592033
11134,0.0009412919,0.996727705,0.0006261193,0.0009506521,0.000302794,0.0004513449
11135,0.014881481,0.0418384373,0.0045401264,0.5778430402,0.3593494166,0.0015474952
11136,0.7423000932,0.1783568114,0.0034536591,0.0697394311,0.0048359768,0.001313945
11137,0.0092177633,0.0106896115,0.0009792704,0.9742075801,0.0044950834,0.000410641
11138,0.0110854125,0.5621764064,0.1139401272,0.2964966595,0.0079281991,0.0083731804
11139,0.1173600331,0.0045007793,0.0014631189,0.8652509451,0.0108882254,0.0005369195
11140,0.2465316355,0.6893869042,0.0057556499,0.0512914024,0.0038812049,0.0031531891
11141,0.0002763378,0.9968227148,0.002231475,0.000176945,0.0001327529,0.000359764
11142,0.9987208247,0.0002419507,0.0001522873,0.0005868305,0.0001942512,0.0001037943
11143,0.9979054928,0.0007562929,0.0002236026,0.0004869206,0.0004958293,0.0001318434
11144,0.3307336569,0.0083805565,0.3483176231,0.1956730336,0.1078519598,0.0090431655
11145,0.1362822503,0.0026013479,0.0012722068,0.8533657789,0.0057011792,0.0007772411
11146,0.0049629188,0.0130203683,0.9776786566,0.0021826944,0.0013437179,0.0008115859
11147,0.0040984852,0.979914248,0.009450729,0.0043867812,0.0017914835,0.0003583996
11148,0.0013542817,0.9884678721,0.001691106,0.0061381944,0.002003802,0.0003446311
11149,0.0009961885,0.9960702658,0.001397594,0.0010484644,0.0002746807,0.0002128383
11150,0.0002861719,0.9983167648,0.0008478204,0.0001635556,0.0002533559,0.000132288
11151,0.0054329247,0.0497732703,0.001862325,0.5157888252,0.4262044849,0.000938171
11152,0.0024564965,0.0008152828,0.0033733111,0.9923075438,0.0006403141,0.0004070315
11153,0.003522652,0.9566507339,0.0023830708,0.032596387,0.0035720465,0.0012751711
11154,0.4174365224,0.0550315926,0.0053910065,0.5193289109,0.0016849377,0.0011270373
11155,0.0014346041,0.9513104558,0.0018033866,0.0007120451,0.0010854524,0.0436541922
11156,0.0006782164,0.9978919029,0.0004892263,0.0004430872,0.000281622,0.0002159797
11157,0.0109797884,0.9760609269,0.0047342083,0.0020058365,0.0031735776,0.0030457252
11158,0.0424833745,0.5596295595,0.046091821,0.3435994387,0.006386613,0.0018090275
11159,0.5156472754,0.0066607882,0.0037930516,0.3774904194,0.0952311084,0.001177356
11160,0.4903206707,0.4973157877,0.0022863834,0.0043704111,0.0026878818,0.0030187494
11161,0.4833710566,0.1856814176,0.0068230537,0.3031817377,0.0179245796,0.0030181657
11162,0.9958414435,0.0005794903,0.0001983137,0.0026871811,0.0005219537,0.0001715831
11163,0.9982882142,0.0002154434,0.0002440653,0.0005684324,0.0004913428,0.0001924104
11164,0.3943161964,0.105271928,0.0059069395,0.4377086163,0.0550693683,0.0017269917
11165,0.9948347807,0.0015430948,0.0002653755,0.0025351958,0.0005526741,0.0002688529
11166,0.9852306247,0.0015502837,0.0003144396,0.011628299,0.0010155506,0.0002607845
11167,0.1078283861,0.0009172917,0.0004695536,0.8886631727,0.0016346192,0.0004869962
11168,0.2502283156,0.6261869073,0.0156007977,0.0960989818,0.0090709496,0.0028141574
11169,0.1593298465,0.6438851357,0.020035712,0.1724663377,0.0028129257,0.0014700501
11170,0.9917056561,0.0036076987,0.0003692819,0.002388716,0.0014821665,0.0004464454
11171,0.3451425433,0.6469082236,0.0027710882,0.0023079335,0.0015797778,0.0012905187
11172,0.0739269629,0.0031326432,0.0008970313,0.8943112493,0.0266492255,0.0010828975
11173,0.8708165288,0.0018868196,0.0008198194,0.1251367778,0.0008378706,0.0005022106
11174,0.8399618268,0.0703427196,0.0047388389,0.0800860301,0.0040975763,0.0007730349
11175,0.0172981485,0.8617329597,0.0065444007,0.1059595514,0.0070564372,0.0014085475
11176,0.0015376596,0.0074756104,0.0012169773,0.0008257005,0.0022537033,0.9866902828
11177,0.5596459508,0.411562711,0.020006774,0.0068932264,0.0010280613,0.0008633201
11178,0.0549870841,0.8803067207,0.0085918074,0.0495466217,0.0051342882,0.0014334564
11179,0.0589923081,0.0532097472,0.0096634335,0.8669218421,0.0097815087,0.001431156
11180,0.9527456462,0.0015268232,0.0006531356,0.0440998841,0.0005965498,0.0003779422
11181,0.9961062968,0.0011883872,0.0003725362,0.0013638659,0.0008128407,0.0001561358
11182,0.193560241,0.3521048464,0.01164836,0.1938456832,0.0086519817,0.2401889008
11183,0.8288010657,0.0775336567,0.0038654538,0.0817074738,0.0068715956,0.001220757
11184,0.4126367606,0.3673528843,0.0073691653,0.2036307454,0.0077865068,0.0012239191
11185,0.0023285326,0.9914240837,0.0041781541,0.0014397099,0.0002708122,0.0003586055
11186,0.1687980658,0.0764424242,0.4519178024,0.2842413931,0.0173995397,0.0012007718
11187,0.0074455577,0.4712152877,0.0283959203,0.4899918861,0.0021656505,0.0007856848
11188,0.6731034052,0.2513260408,0.0032711934,0.0682361955,0.003442532,0.0006206275
11189,0.1790004224,0.0677133948,0.0063169901,0.3347343206,0.4096213877,0.0026135386
11190,0.918405652,0.0088022556,0.0015835398,0.0125030484,0.0568465963,0.0018589414
11191,0.6816157848,0.0084826634,0.0032318193,0.3042529933,0.0016399423,0.0007768504
11192,0.086053229,0.5486938581,0.0154657948,0.3467462212,0.002103422,0.0009375279
11193,0.0021897757,0.0330036543,0.9611181021,0.0016494982,0.0008813514,0.0011576281
11194,0.189924029,0.0348546368,0.0038537243,0.7507815361,0.018741111,0.0018449847
11195,0.0186516773,0.9564186931,0.0090673231,0.0117750103,0.0025265785,0.001560753
11196,0.2121558636,0.0361509211,0.0070105991,0.6213641763,0.1190128252,0.0043056277
11197,0.0010228446,0.9902472496,0.0078669954,0.0004923232,0.0001689113,0.0002015945
11198,0.0942956358,0.7144385576,0.0161436424,0.1695753634,0.0042772512,0.0012694908
11199,0.0243033954,0.2953725698,0.0052769921,0.5582650118,0.1121562285,0.0046258105
11200,0.0927808476,0.4998304974,0.0097541423,0.3947108537,0.0018789921,0.0010446803
11201,0.0612606779,0.0156387892,0.0036580605,0.5308384895,0.3859516084,0.0026524425
11202,0.419724023,0.0502784012,0.0036761316,0.5209232494,0.0041936489,0.0012044835
11203,0.9206877351,0.0053556548,0.0020014779,0.0653152913,0.0056040674,0.0010357267
11204,0.0583286639,0.4567598188,0.0030965083,0.4535150239,0.0266974715,0.0016025045
11205,0.0033866582,0.0123007101,0.0046231835,0.1486822478,0.6532643735,0.1777428756
11206,0.0877462632,0.8735581636,0.0094151025,0.0185708723,0.007742309,0.0029673317
11207,0.0066119139,0.0043637936,0.0007433033,0.4534269398,0.5341566205,0.000697425
11208,0.3555595097,0.0065172772,0.0038125467,0.4125066474,0.2181027271,0.0035013076
11209,0.2294549309,0.4827944748,0.0274284785,0.244567717,0.0145328616,0.0012215815
11210,0.0210582104,0.1900077208,0.0037614955,0.7764514089,0.0074923803,0.0012288399
11211,0.0270819466,0.6045306979,0.0059227243,0.1688494274,0.1890726771,0.0045425295
11212,0.4785643518,0.0202977601,0.4210264087,0.0310452785,0.0443962812,0.0046699359
11213,0.0013440836,0.0011215853,0.0003176401,0.9599702358,0.0368523896,0.0003939704
11214,0.6737495661,0.0474560037,0.0029744778,0.1574088186,0.116718486,0.0016926766
11215,0.019754082,0.1743282825,0.0052541182,0.7874314189,0.0114233354,0.0018087911
11216,0.001343266,0.9969129562,0.0008982045,0.0003344923,0.0002072902,0.0003037991
11217,0.0126854954,0.087788634,0.0032353147,0.8856554031,0.0093472637,0.0012879972
11218,0.0013148292,0.0007529532,0.0007206574,0.9958667755,0.0011497164,0.0001950858
11219,0.4397087221,0.0077193792,0.0028407266,0.5483090691,0.0009906526,0.000431438
11220,0.0039146175,0.2853142321,0.0020857041,0.0020897519,0.0062201219,0.7003756166
11221,0.0109385394,0.529054746,0.0028881636,0.4435865498,0.0122770263,0.0012550134
11222,0.2171621621,0.3397480845,0.0106984917,0.4002999365,0.030015232,0.0020759446
11223,0.0170213995,0.02363445,0.0015840773,0.8329637647,0.1234634481,0.0013328031
11224,0.0483255871,0.0106718084,0.0016158177,0.9240143895,0.0146630295,0.0007094741
11225,0.9908897281,0.002196983,0.0008868997,0.0031179874,0.002463998,0.0004443994
11226,0.0112526054,0.8542144299,0.0053663435,0.1222666055,0.0044176728,0.0024821933
11227,0.0383171826,0.8463757634,0.0108079063,0.0812121688,0.0194358607,0.0038511046
11228,0.0059884279,0.9493801594,0.0197339877,0.0164211821,0.0063567143,0.0021195172
11229,0.2941261828,0.009851044,0.0010818114,0.564707458,0.1288117021,0.0014218821
11230,0.0262321606,0.1087914929,0.8065524101,0.0470892899,0.0076846983,0.0036499025
11231,0.65882505,0.0021307662,0.0003990495,0.3367692975,0.0015093751,0.0003664554
11232,0.9667892456,0.0103334859,0.0026137971,0.0189228132,0.0009410437,0.0003997363
11233,0.2551156916,0.2792455941,0.0047501886,0.4468346208,0.0121479452,0.0019059702
11234,0.000662761,0.9951220155,0.0036687881,0.0002526405,0.0001763427,0.0001172817
11235,0.0171941593,0.8818848729,0.0091854157,0.0859355852,0.0048081502,0.0009917992
11236,0.9986971021,0.0005068194,0.0001910167,0.0002874398,0.000179633,0.0001381491
11237,0.979675293,0.0033497335,0.0006254549,0.0151153458,0.0009455559,0.0002885641
11238,0.9806210399,0.0022200609,0.0005585878,0.0158645026,0.0003697627,0.0003661539
11239,0.3080468297,0.0041243456,0.0025233432,0.3217921183,0.3613187229,0.0021946578
11240,0.9625259638,0.0074323528,0.0024484873,0.0139816543,0.0129767377,0.000634921
11241,0.0194827635,0.6371982694,0.0260117352,0.3093108833,0.0065630935,0.0014333174
11242,0.2332604602,0.0307035095,0.0033154776,0.6488260776,0.082459367,0.0014350271
11243,0.0492223725,0.8752878308,0.0113119194,0.0463495366,0.0163053181,0.0015230391
11244,0.0042731488,0.0034187215,0.4557885212,0.5303264596,0.0045759127,0.0016172758
11245,0.0021385096,0.0013754527,0.9940343499,0.0005721026,0.0009699862,0.0009096461
11246,0.0077130324,0.001676886,0.0005469327,0.9888295531,0.0010377915,0.0001957514
11247,0.0181242167,0.1740142957,0.0079603108,0.2842804497,0.0170460313,0.4985747091
11248,0.0107587821,0.8394800027,0.0040792499,0.1340538631,0.0096782109,0.0019499311
11249,0.5106917024,0.0042814366,0.0015483689,0.4752494991,0.00735725,0.0008717504
11250,0.8971419334,0.0287111122,0.006742069,0.0617849678,0.0046709343,0.000948895
11251,0.9983094931,0.0005705556,0.0002337551,0.0005304713,0.0002345579,0.0001212377
11252,0.0474764183,0.3513400555,0.0064177061,0.5473239422,0.0415441431,0.0058976999
11253,0.0122956093,0.300522387,0.0109357173,0.6617999673,0.0121028898,0.0023433897
11254,0.0054808498,0.9826354384,0.0019904674,0.0085794634,0.0009492996,0.0003645566
11255,0.0238907039,0.2669959366,0.0043629222,0.6915583014,0.0112809939,0.0019110731
11256,0.0037410805,0.0077630763,0.0109487208,0.974295795,0.0024359167,0.0008153701
11257,0.0449807719,0.6865083873,0.0113834563,0.2499576813,0.0055099458,0.0016596794
11258,0.0011063744,0.9933340549,0.0009777142,0.0015985264,0.0006421549,0.0023411806
11259,0.7145705819,0.251644671,0.0039630053,0.0232690312,0.0053267474,0.0012258613
11260,0.0238811656,0.5065493188,0.0012078999,0.4564107787,0.0115552751,0.0003956129
11261,0.0033235962,0.0011008081,0.0019252695,0.0022895511,0.990580976,0.0007798451
11262,0.8245642781,0.0035408302,0.0016732494,0.168348074,0.0012052975,0.0006683239
11263,0.4185887338,0.0214754865,0.0214173244,0.5331868231,0.0040364602,0.0012952038
11264,0.0044658078,0.9575816095,0.0021765301,0.0326629173,0.0023773863,0.0007358082
11265,0.9962717295,0.0013470219,0.0004216543,0.0014235991,0.0003718777,0.0001641672
11266,0.246011287,0.0179356504,0.0203955267,0.7103644013,0.0038457219,0.0014473911
11267,0.5403027063,0.0055887179,0.001039492,0.4510447745,0.0015852095,0.0004391134
11268,0.0526809823,0.4385385215,0.0084872479,0.4856309742,0.0117282504,0.0029340355
11269,0.8984680176,0.0032637292,0.0009860774,0.0947280079,0.0021264129,0.0004276792
11270,0.0123129636,0.8711960912,0.0064136903,0.1049620286,0.0039087646,0.001206407
11271,0.0091947448,0.9649965763,0.001961031,0.019990921,0.0031106323,0.0007460995
11272,0.989372313,0.0032268509,0.001430944,0.0053432323,0.0004029175,0.0002236506
11273,0.9979333878,0.0004561394,0.0003655282,0.0001837223,0.0007130955,0.000348256
11274,0.1643911153,0.4084067345,0.0095263273,0.3878197372,0.0270358175,0.0028202643
11275,0.1063265353,0.7495839,0.0148614068,0.1228941828,0.0045106644,0.0018233301
11276,0.0012359909,0.0378495604,0.9590166807,0.0006307918,0.0005346879,0.0007322922
11277,0.0024757776,0.9900326729,0.0035435515,0.0019509236,0.0016200803,0.0003770857
11278,0.0050428999,0.7569040656,0.2166530639,0.0170067251,0.0021184781,0.0022748082
11279,0.0175768174,0.8573205471,0.004478673,0.1139377728,0.0045702131,0.0021159749
11280,0.0046909899,0.9755934477,0.0075488919,0.0059551205,0.0053483914,0.0008632137
11281,0.2607024312,0.0842558891,0.0120263537,0.6379691362,0.0037828565,0.0012633528
11282,0.3124198914,0.2778210342,0.0142471688,0.3535652757,0.0351679139,0.0067786663
11283,0.0245189145,0.3628001306,0.0098075469,0.552068606,0.0471624592,0.003642284
11284,0.0949960202,0.0451916642,0.0039175302,0.8466240764,0.0082767913,0.0009939503
11285,0.4538139738,0.054244925,0.004182092,0.4818524408,0.0044312025,0.0014753346
11286,0.0131068247,0.0011737085,0.0032351647,0.0021622,0.9789785345,0.0013435864
11287,0.0894894619,0.1613948523,0.0028419043,0.7401305338,0.0052221809,0.0009210361
11288,0.0312642977,0.2548022568,0.007004749,0.6362460256,0.0688091144,0.0018735644
11289,0.2131118178,0.5468057394,0.007854566,0.0108961966,0.1835699528,0.0377617404
11290,0.0110552693,0.9820760489,0.000844988,0.0028445183,0.0014632002,0.0017159861
11291,0.0774783792,0.4985684894,0.0015661829,0.4201112185,0.0016326622,0.0006430685
11292,0.1110462472,0.7856884599,0.0083882362,0.0895583555,0.0041640853,0.0011546852
11293,0.002220049,0.0010728656,0.0011818127,0.001210212,0.8641563058,0.1301587522
11294,0.0046498771,0.9877790809,0.0047913212,0.0016796303,0.0006254165,0.0004746564
11295,0.0106049357,0.014764511,0.0086493278,0.9635607004,0.0015723208,0.0008482961
11296,0.003253903,0.9932872653,0.0012065942,0.0011387095,0.000305052,0.0008084749
11297,0.4059681594,0.0020661971,0.0032771055,0.586329639,0.0017354628,0.0006234756
11298,0.9990320206,0.0002278804,0.0001407986,0.0002620784,0.0002462957,9.0979e-05
11299,0.1167829186,0.127984181,0.0067999857,0.6431040168,0.1028271616,0.0025017678
11300,0.0119981132,0.0623139665,0.0064193048,0.1152952909,0.7983958125,0.0055774972
11301,0.0070177419,0.9406655431,0.0174440946,0.0200857297,0.0120413965,0.002745484
11302,0.4531421363,0.0053309151,0.0226166323,0.5009641647,0.0153199658,0.002626155
11303,0.0435601063,0.2824996114,0.0080941608,0.5933267474,0.0695428476,0.0029765056
11304,0.0005662113,0.0002838913,0.0001321496,0.001025265,0.9958265424,0.002165942
11305,0.0786624299,0.0570260454,0.0026721306,0.8544301987,0.0058113388,0.0013978593
11306,0.2118108496,0.1596641159,0.0022251966,0.6111824512,0.0131104244,0.002006951
11307,0.7615935206,0.0013595245,0.0006751285,0.2312125236,0.0047132462,0.0004460384
11308,0.5703380853,0.0085278268,0.0008009699,0.4138561303,0.0057171193,0.0007599226
11309,0.0010845276,0.9970734119,0.000333961,0.0006316131,0.0003531439,0.0005233646
11310,0.0064938683,0.9549257159,0.0198120102,0.0015437579,0.0013275383,0.0158971343
11311,0.1192594046,0.5063342204,0.1294127749,0.2305854882,0.0118807574,0.0025273416
11312,0.0576643273,0.0105758207,0.0305689741,0.774497807,0.1244003251,0.0022927299
11313,0.5095711583,0.013975365,0.002254924,0.3242470952,0.126900232,0.0230511878
11314,0.055482816,0.5775395632,0.0056411142,0.281315349,0.0762630925,0.0037580949
11315,0.498018499,0.4552238688,0.0016867897,0.0419695978,0.0021848975,0.0009164039
11316,0.8725079298,0.014368264,0.0010222011,0.0515545532,0.0588576645,0.0016893557
11317,0.0316086896,0.8725457788,0.0069688377,0.0705851465,0.0161559116,0.0021356943
11318,0.12797656,0.5390337333,0.0059664624,0.3186162114,0.0070230637,0.0013840202
11319,0.0717181228,0.034784154,0.0051732367,0.7454581857,0.0420377667,0.1008285198
11320,0.0053730165,0.979126811,0.0040503056,0.010030671,0.001054205,0.0003650157
11321,0.9913401008,0.0010375882,0.0003874629,0.0053067748,0.0016530663,0.0002750072
11322,0.0213821195,0.1329541057,0.0051778965,0.822753191,0.0164732523,0.0012594413
11323,0.3205177486,0.01292146,0.0024062111,0.6564757228,0.006781877,0.0008970361
11324,0.9983534813,0.0004097722,0.0001918555,0.0005593271,0.0003677161,0.0001178456
11325,0.0143676568,0.8419530392,0.0121753188,0.0684603378,0.061112009,0.0019315818
11326,0.0570655819,0.4600375295,0.029674503,0.4380424693,0.0124621647,0.0027177325
11327,0.0549613871,0.651480481,0.0070793122,0.2308978401,0.053987345,0.0015936068
11328,0.7020879537,0.039386548,0.0054687859,0.2165929107,0.0352795483,0.0011842304
11329,0.9983748198,0.000404451,0.0002391925,0.0004575598,0.0003659897,0.0001579522
11330,0.0562756732,0.0229533296,0.0033554889,0.0200839005,0.8960514665,0.0012800711
11331,0.0075719429,0.4716285232,0.5021029534,0.0145856028,0.0028039179,0.0013070553
11332,0.0048968107,0.0009461949,0.0004764452,0.9926905036,0.0007918325,0.0001982398
11333,0.9756031036,0.0143677182,0.0009555737,0.0070094662,0.0015882712,0.0004759607
11334,0.0021472964,0.0023045817,0.9830570817,0.0024248774,0.0062645832,0.0038015593
11335,0.0653599426,0.0278124362,0.0059423804,0.8849743605,0.0145903639,0.0013205127
11336,0.0365793705,0.0109328218,0.0022801214,0.7571721077,0.189497143,0.0035384258
11337,0.3760464787,0.5294137597,0.0776811615,0.0123042446,0.0029243417,0.0016300147
11338,0.0147309303,0.8853347898,0.0046313647,0.0902970508,0.0037632496,0.0012425062
11339,0.8763613701,0.0079952581,0.00120073,0.0651566461,0.0482498668,0.0010362713
11340,0.4817226417,0.2769648228,0.0042833004,0.2312807906,0.004594991,0.0011534778
11341,0.0020989121,0.985861063,0.0010670271,0.0090666991,0.0013129334,0.0005933446
11342,0.0231785513,0.0117360353,0.0019280532,0.9559441805,0.0064832885,0.0007298901
11343,0.8586826324,0.0205664933,0.0016232186,0.1145298854,0.0038157119,0.0007821149
11344,0.0146163162,0.1157399081,0.0276459097,0.8323901594,0.007400129,0.0022075243
11345,0.0407999124,0.086898135,0.0450079618,0.8129909833,0.0120597964,0.0022431567
11346,0.9018357396,0.0130435284,0.000919297,0.0797170922,0.0037333234,0.0007510121
11347,0.9844150543,0.0119142616,0.0012177884,0.0017133473,0.000432168,0.0003074702
11348,0.0708395119,0.4436878003,0.0042052806,0.3327704982,0.0311413294,0.1173555985
11349,0.0023643877,0.9922139049,0.001537009,0.0023793541,0.0009248851,0.0005804402
11350,0.0008710037,0.9966309667,0.0013620153,0.0007063162,0.0002028022,0.0002269631
11351,0.0009977457,0.9965427518,0.0006601205,0.0009031814,0.0003219119,0.0005741392
11352,0.7722942829,0.0059837387,0.0139298895,0.070102334,0.1315362602,0.0061534038
11353,0.9873293638,0.0055911508,0.0029960026,0.0030234121,0.0007112714,0.0003487694
11354,0.1030763086,0.0685468474,0.0059192077,0.7813807428,0.0391010651,0.0019758327
11355,0.0091986592,0.124270268,0.0025351497,0.8482924998,0.0143343168,0.0013690936
11356,0.0049836333,0.003943216,0.0015142975,0.779868871,0.2091344389,0.0005555432
11357,0.4972402155,0.0252908044,0.0054832011,0.2189013227,0.0870615807,0.1660228415
11358,0.0354246469,0.8408983946,0.0357831148,0.078427434,0.0078256154,0.0016408101
11359,0.0773717547,0.0823110691,0.0027220005,0.8243033588,0.0120759303,0.0012158969
11360,0.9948143959,0.0016486476,0.0003927127,0.0012132953,0.0017357523,0.0001953235
11361,0.0008519689,0.0010290246,0.0003968221,0.9955280423,0.0018163224,0.0003778009
11362,0.6863609552,0.0221683234,0.0047575235,0.2670701742,0.0183297209,0.001313397
11363,0.130366534,0.1737520844,0.3231286705,0.2453991324,0.1205301285,0.0068234019
11364,0.1540784836,0.0691264793,0.0063523408,0.7629373074,0.0061326716,0.0013726592
11365,0.1907800883,0.0351596586,0.0065079206,0.7582337856,0.0083953226,0.0009231885
11366,0.0023248956,0.0019706204,0.0011494332,0.9912784696,0.0028926369,0.0003839305
11367,0.9915676713,0.0016062796,0.0006146929,0.0042820098,0.0017803659,0.0001489428
11368,0.0087688906,0.4393111511,0.0038260046,0.5438803397,0.0030290328,0.0011845191
11369,0.0016529965,0.0010086052,0.0003559739,0.5805508643,0.415555343,0.0008762299
11370,0.023498051,0.115306984,0.0032827559,0.3704123353,0.1609429556,0.326556867
11371,0.017164316,0.9046132565,0.0761942342,0.0010613459,0.000445303,0.0005215761
11372,0.0112971123,0.0062806134,0.0009686812,0.8913550973,0.0892712101,0.0008273016
11373,0.9985539317,0.000406451,0.0001791558,0.0002805774,0.000446922,0.0001330897
11374,0.0186516102,0.1178189442,0.006336953,0.3403144181,0.1184954569,0.3983826637
11375,0.0269569834,0.4455549195,0.1702657491,0.2604806209,0.0883705122,0.0083711667
11376,0.9929684997,0.0007596302,0.000316995,0.004998643,0.0007999262,0.0001562962
11377,0.0116551004,0.5162988156,0.4622816978,0.0062024592,0.002310008,0.0012518721
11378,0.0102183552,0.9778001606,0.0033475742,0.006929444,0.0013286584,0.0003757893
11379,0.0069541861,0.5389252901,0.4467445314,0.0052410266,0.0011418903,0.0009930093
11380,0.5455477834,0.011364188,0.0161738172,0.4045647681,0.0205131881,0.0018362358
11381,0.0002994633,0.9987655878,0.000358017,0.0002346256,0.0001502623,0.0001920134
11382,0.0818071216,0.4990614057,0.0211606184,0.3002376705,0.0896412097,0.0080919
11383,0.1342349052,0.069107933,0.0043730572,0.7777253687,0.0122301711,0.0023285653
11384,0.0231498453,0.1811984735,0.0038559672,0.7887102465,0.0022583296,0.0008271044
11385,0.3656569123,0.5643599033,0.0043249498,0.0325120911,0.0316532813,0.0014928947
11386,0.4815325588,0.2482497543,0.0107719959,0.1912623197,0.0632303245,0.0049530808
11387,0.9876592755,0.0023004797,0.0003709662,0.0082611637,0.0012066631,0.0002013472
11388,0.9839471579,0.0032324223,0.002802324,0.0092365956,0.0004793365,0.0003021264
11389,0.3417980042,0.4597400203,0.0063516162,0.1804149114,0.0106155872,0.0010799287
11390,0.0029550092,0.0089729698,0.0009253738,0.9855021238,0.0009949591,0.0006495421
11391,0.201400131,0.0998038724,0.0040125838,0.6757144332,0.0173355769,0.0017334047
11392,0.9971182346,0.0005676174,0.0009160272,0.0006778014,0.0005518046,0.0001687153
11393,0.0474263048,0.0072448989,0.0017975057,0.9355033338,0.0073406077,0.0006873143
11394,0.0435957727,0.7232053876,0.0084417444,0.2173236944,0.0047232322,0.0027101347
11395,0.3901342338,0.3424730359,0.0022936278,0.2593862477,0.0049503972,0.0007623868
11396,0.8528599739,0.0271887407,0.0011083137,0.1158449277,0.0022344056,0.000763676
11397,0.006103771,0.4473453508,0.0035079557,0.5361507423,0.0053510052,0.0015411931
11398,0.0627426356,0.0910458275,0.0036292035,0.8390983045,0.0024959146,0.0009881656
11399,0.0671942011,0.9090713859,0.0151333334,0.0065584257,0.0013488423,0.000693795
11400,0.996480763,0.0005709745,0.0015272273,0.0004158109,0.0007393131,0.0002658422
11401,0.0049911155,0.002566084,0.0008239144,0.9892277718,0.002111848,0.0002793132
11402,0.0468244925,0.5527575016,0.0067324713,0.3870444,0.0047316025,0.0019095892
11403,0.0006237529,0.0005202705,0.0001725492,0.0008575548,0.9972850084,0.0005408384
11404,0.0007331252,0.9912731051,0.0028614257,0.0036644102,0.000996959,0.0004708475
11405,0.3489702046,0.5026162267,0.008483259,0.0680066645,0.0674050152,0.0045185508
11406,0.1472461261,0.0093328647,0.0017465722,0.8022187352,0.0384049714,0.0010506616
